,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
300,sat,"[476, 976, 170, 333, 147, 31]",355.5,4,1ms,6,6,18
301,sat,"[1359, 1328, 1237, 1056, 455]",1087.0,4,110ms,6,5,18
302,map,"[15033, 13527, 9045, 11778]",12345.75,4,1500ms,13,4,19
303,map,"[2018, 610, 270, 460, 229]",717.4,4,110ms,10,5,19
304,map,"[4034, 3243, 819, 1625]",2430.25,4,400ms,9,4,19
305,map,"[6032, 1540]",3786.0,3,600ms,11,2,19
306,map,[],,3,2000ms,8,0,19
307,map,"[254, 150, 87, 90, 34, 52, 10, 17]",86.75,4,1ms,7,8,19
308,map,[7450],7450.0,3,850ms,11,1,19
309,map,[8615],8615.0,2,1100ms,7,1,19
310,sat,"[7058, 2846]",4952.0,4,600ms,12,2,19
311,sat,"[476, 602, 1189, 303, 149, 224]",490.5,4,1ms,7,6,19
312,sat,"[1362, 1344, 1847, 472, 806, 788]",1103.1666666666667,4,110ms,9,6,19
313,sat,"[4827, 2883]",3855.0,4,400ms,9,2,19
314,sat,[],,3,850ms,12,0,19
315,sat,[],,1,1500ms,18,0,19
316,sat,[],,1,2000ms,13,0,19
317,sat,[],,1,1100ms,11,0,19
318,map,"[8713, 7706, 6930, 3444, 3266, 8307]",6394.333333333333,4,850ms,6,6,20
319,map,"[5821, 5501, 4939, 1228, 1436]",3785.0,3,600ms,8,5,20
320,map,[14139],14139.0,4,1500ms,7,1,20
321,map,[],,4,1800ms,8,0,20
322,map,"[501, 14, 88, 90, 43, 43, 24, 177, 36, 165]",118.1,4,1ms,6,10,20
323,map,[],,4,2000ms,8,0,20
324,map,"[3641, 3223, 817, 928, 4592]",2640.2,4,400ms,8,5,20
325,map,[],,4,1100ms,8,0,20
326,map,"[1131, 972, 938, 230, 564, 281, 229, 1045]",673.75,4,110ms,7,8,20
327,sat,"[558, 648, 783, 1122, 257, 436, 204, 177, 455, 149, 655]",494.90909090909093,3,1ms,7,11,20
328,sat,"[7012, 9711]",8361.5,3,600ms,7,2,20
329,sat,[],,3,1500ms,9,0,20
330,sat,[],,3,850ms,8,0,20
331,sat,"[4689, 4464, 1769, 4198]",3780.0,4,400ms,8,4,20
332,sat,[26327],26327.0,1,2000ms,9,1,20
